id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
17731154,Rental unit in Begur · 3 bedrooms · 4 beds · 2 baths,117908511,Marta,,Begur,41.96996,3.20998,Entire home/apt,1107,1,2,2023-08-26,0.03,78,106,1,HUTG-011318
17731156,Rental unit in Begur · ★4.20 · 2 bedrooms · 3 beds · 1 bath,117908511,Marta,,Begur,41.94214,3.21425,Entire home/apt,1321,1,10,2023-06-08,0.13,78,76,1,HUTG-010896
17731157,Rental unit in Begur · ★4.50 · 3 bedrooms · 4 beds · 2 baths,117908511,Marta,,Begur,41.9427,3.21447,Entire home/apt,1392,1,10,2023-09-14,0.15,78,114,1,HUTG-009174
17731166,Rental unit in Begur · 3 bedrooms · 4 beds · 2 baths,117908511,Marta,,Begur,41.9407,3.21156,Entire home/apt,1107,1,0,,,78,167,0,HUTG-021078
17731173,Home in Begur · ★4.50 · 3 bedrooms · 4 beds · 2 baths,117908511,Marta,,Begur,41.95599,3.22619,Entire home/apt,1142,1,22,2023-10-23,0.32,78,275,7,HUTG-010469
17731179,Home in Begur · 3 bedrooms · 3 beds · 2 baths,117908511,Marta,,Begur,41.95773,3.20797,Entire home/apt,2142,1,1,2019-08-17,0.02,78,21,0,HUTG-021428
17731184,Home in Begur · ★4.67 · 4 bedrooms · 6 beds · 3 baths,117908511,Marta,,Begur,41.93812,3.20619,Entire home/apt,2571,1,3,2022-08-06,0.04,78,42,0,HUTG-056795
17731185,Rental unit in Begur · 3 bedrooms · 3 beds · 2 baths,117908511,Marta,,Begur,41.95349,3.22487,Entire home/apt,1321,1,2,2018-09-14,0.03,78,238,0,HUTG-056690
17731188,Rental unit in Begur · ★4.50 · 2 bedrooms · 3 beds · 1 bath,117908511,Marta,,Begur,41.96841,3.22933,Entire home/apt,1107,1,6,2023-08-19,0.11,78,175,2,HUTG-002330
17731191,Rental unit in Begur · ★3.67 · 2 bedrooms · 3 beds · 1.5 baths,117908511,Marta,,Begur,41.95321,3.22631,Entire home/apt,1000,1,3,2023-07-13,0.05,78,57,1,HUTG-059081
17731197,Home in Begur · 3 bedrooms · 4 beds · 2.5 baths,117908511,Marta,,Begur,41.95435,3.22741,Entire home/apt,1892,1,1,2022-07-30,0.06,78,71,0,HUTG-002336
17733173,Rental unit in Lloret de Mar · ★4.67 · 1 bedroom · 1 bed · 1.5 shared baths,120095287,Suellen,,Lloret de Mar,41.70108,2.84588,Private room,38,2,3,2018-09-26,0.05,1,54,0,
17630539,Rental unit in Blanes · ★4.85 · 3 bedrooms · 4 beds · 2 baths,119897693,Eric,,Blanes,41.6745,2.79078,Entire home/apt,650,1,41,2019-10-11,0.50,1,260,0,HUTG-006250
17808422,Townhouse in Guils de Cerdanya · ★4.67 · 3 bedrooms · 5 beds · 2 baths,62394242,Xavier,,Guils de Cerdanya,42.44852,1.8766,Entire home/apt,170,7,3,2023-08-05,0.07,1,337,1,HUTB-022808
17734791,Rental unit in Empuriabrava · ★5.0 · 2 bedrooms · 4 beds · 1 bath,13839179,Francoise,,Castelló d'Empúries,42.25201,3.13359,Entire home/apt,180,7,7,2022-08-15,0.09,1,352,0,HUTG-029208
17810423,Cottage in Vall-llobrega · ★4.92 · 4 bedrooms · 6 beds · 2 baths,58291374,Marta,,Vall-llobrega,41.8798,3.12773,Entire home/apt,279,4,37,2023-09-06,0.45,1,320,5,HUTG-022883
17631350,Rental unit in El Port de la Selva · ★4.97 · 2 bedrooms · 3 beds · 1 bath,59913120,Marisa,,El Port de la Selva,42.33452,3.19793,Entire home/apt,120,2,36,2023-09-20,0.46,1,330,4,HUTG-028473
17740778,Rental unit in Platja d'Aro · ★4.75 · 2 bedrooms · 3 beds · 1 bath,109596426,Urbik Espai Immobiliari,,Castell-Platja d'Aro,41.81489,3.06378,Entire home/apt,106,1,4,2023-08-06,0.14,17,62,1,HUTG-025691
17634980,Home in l'Escala · ★4.63 · 3 bedrooms · 5 beds · 2 baths,117751526,SolHome,,L'Escala,42.10753,3.15467,Entire home/apt,650,1,8,2021-09-04,0.10,26,364,0,HUTG-027588
17635016,Villa in L'Escala · ★4.50 · 3 bedrooms · 5 beds · 1 bath,95415596,Ceigrup,,L'Escala,42.12194,3.12053,Entire home/apt,,1,4,2023-09-16,0.07,394,0,2,HUTG-025359
17741057,Rental unit in Platja d'Aro · ★5.0 · 2 bedrooms · 4 beds · 1 bath,109596426,Urbik Espai Immobiliari,,Castell-Platja d'Aro,41.8112,3.06125,Entire home/apt,148,3,4,2023-07-23,0.05,17,182,1,HUTG-025775
17745591,Rental unit in Empuriabrava · ★4.55 · Studio · 3 beds · 1 bath,45457145,Salvador,,Castelló d'Empúries,42.23854,3.12403,Entire home/apt,44,2,66,2023-09-06,0.99,1,362,11,HUTG-037673
17635017,Villa in Begur · ★3.78 · 5 bedrooms · 7 beds · 3.5 baths,95415596,Ceigrup,,Begur,41.93767,3.16125,Entire home/apt,403,1,9,2023-09-25,0.16,394,361,4,HUTG-026330
17635278,Rental unit in Begur · 3 bedrooms · 4 beds · 3 baths,117908511,Marta,,Begur,41.94314,3.20982,Entire home/apt,1857,1,1,2019-06-24,0.02,78,77,0,HUTG-015646
17635329,Home in Begur · ★4.43 · 3 bedrooms · 4 beds · 1.5 baths,117908511,Marta,,Begur,41.95245,3.22415,Entire home/apt,1142,1,7,2023-07-29,0.11,78,275,1,HUTG-026493
17635369,Home in Begur · ★4.54 · 3 bedrooms · 4 beds · 2 baths,117908511,Marta,,Begur,41.95494,3.22588,Entire home/apt,1142,1,13,2023-08-26,0.64,78,272,4,HUTG-016121
17635377,Home in Begur · 4 bedrooms · 6 beds · 3.5 baths,117908511,Marta,,Palafrugell,41.92471,3.19093,Entire home/apt,4142,1,1,2017-09-10,0.01,78,63,0,HUTG-010471
17817588,Rental unit in Les Olives · ★4.88 · 3 bedrooms · 4 beds · 1 bath,121806072,Anna,,Garrigoles,42.10575,3.01989,Entire home/apt,75,7,17,2023-08-14,0.26,2,340,5,HUTG-029586
17826434,Rental unit in Empuriabrava · ★4.83 · 2 bedrooms · 3 beds · 1 bath,81065625,Nils,,Castelló d'Empúries,42.25069,3.11426,Entire home/apt,83,4,99,2023-11-06,1.25,6,305,22,HUTG-027186
17837060,Rental unit in Estartit · 2 bedrooms · 3 beds · 1 bath,95415596,Ceigrup,,Torroella de Montgrí,42.0549,3.20808,Entire home/apt,95,1,2,2023-08-14,0.03,394,311,1,HUTG-000477
17837430,Condo in Roses · ★4.59 · Studio · 2 beds · 1 bath,77662293,Isaac,,Roses,42.27024,3.13962,Entire home/apt,99,2,90,2023-08-31,1.15,10,120,8,HUTG-028584
17750022,Rental unit in Llafranc · ★4.67 · 3 bedrooms · 5 beds · 2 baths,121104995,Julie,,Palafrugell,41.89326,3.19634,Entire home/apt,125,3,49,2023-10-29,0.60,3,250,6,HUTG-012872
17851934,Home in Lloret de Mar · ★3.67 · 5 bedrooms · 5 beds · 3 baths,116201807,Marie,,Lloret de Mar,41.70719,2.85773,Entire home/apt,435,5,3,2023-05-21,0.04,35,77,1,HUTG-012314
17635430,Home in Begur · ★4.67 · 3 bedrooms · 5 beds · 2 baths,117908511,Marta,,Begur,41.95433,3.22771,Entire home/apt,1678,1,3,2020-08-22,0.05,78,14,0,HUTG-004232
17635438,Home in Begur · ★4.65 · 3 bedrooms · 4 beds · 2 baths,117908511,Marta,,Begur,41.9547,3.22757,Entire home/apt,1142,1,23,2023-10-23,0.34,78,205,5,HUTG-001077
17756438,Condo in Roses · ★4.81 · 4 bedrooms · 6 beds · 2 baths,121171951,Emmanuelle,,Roses,42.24854,3.19467,Entire home/apt,140,2,115,2023-12-29,1.40,1,0,18,HUTG-026981
17646552,Rental unit in Rosas / Roses · 1 bedroom · 3 beds · 1 bath,120045637,Rita,,Roses,42.26377,3.15792,Entire home/apt,50,1,2,2023-06-17,0.03,75,153,1,HUTG-017323
17646555,Rental unit in Rosas / Roses · ★4.71 · 1 bedroom · 2 beds · 1 bath,120045637,Rita,,Roses,42.25543,3.18225,Entire home/apt,28,1,17,2023-09-29,0.25,75,130,6,HUTG-0166127
17646560,Rental unit in Rosas / Roses · ★5.0 · 2 bedrooms · 3 beds · 1 bath,120045637,Rita,,Roses,42.26603,3.16128,Entire home/apt,60,1,5,2023-10-28,0.06,75,63,1,HUTG-00164313
17646579,Rental unit in Empuriabrava · ★4.36 · 1 bedroom · 2 beds · 1 bath,120045637,Rita,,Castelló d'Empúries,42.2417,3.1246,Entire home/apt,41,1,14,2023-11-04,0.20,75,247,5,HUTG-01088655
17646583,Rental unit in Rosas / Roses · ★4.57 · 2 bedrooms · 3 beds · 1.5 baths,120045637,Rita,,Roses,42.25133,3.19134,Entire home/apt,58,1,14,2023-09-28,0.21,75,59,4,HUTG-004105
17646588,Rental unit in Rosas / Roses · ★4.56 · 2 bedrooms · 3 beds · 1 bath,120045637,Rita,,Roses,42.26585,3.16278,Entire home/apt,52,1,9,2023-02-19,0.14,75,107,1,HUTG-01054424
17646601,Rental unit in Rosas / Roses · ★4.54 · 2 bedrooms · 3 beds · 1.5 baths,120045637,Rita,,Roses,42.25283,3.188,Entire home/apt,34,1,13,2023-09-24,0.20,75,182,2,HUTG-01042276
17646602,Rental unit in Empuriabrava · ★4.25 · 2 bedrooms · 4 beds · 1 bath,120045637,Rita,,Castelló d'Empúries,42.24034,3.12479,Entire home/apt,56,1,4,2023-10-14,0.14,75,270,1,HUTG-01205575
17646603,Rental unit in Empuriabrava · ★4.71 · 2 bedrooms · 3 beds · 1 bath,120045637,Rita,,Castelló d'Empúries,42.24046,3.12646,Entire home/apt,56,1,7,2023-08-26,0.13,75,91,2,HUTG-01387931
17646615,Rental unit in Rosas / Roses · ★4.70 · 4 bedrooms · 7 beds · 2 baths,120045637,Rita,,Roses,42.26291,3.17539,Entire home/apt,44,1,20,2023-10-09,0.29,75,149,5,HUTG-01103432
17646617,Rental unit in Rosas / Roses · ★4.59 · 3 bedrooms · 6 beds · 1.5 baths,120045637,Rita,,Roses,42.26291,3.17539,Entire home/apt,40,1,17,2023-10-06,0.27,75,194,8,HUTG-01103710
17646621,Rental unit in Rosas / Roses · ★4.0 · Studio · 2 beds · 1 bath,120045637,Rita,,Roses,42.26449,3.15635,Entire home/apt,28,1,8,2023-08-19,0.15,75,161,1,hutg-01159726
17646623,Rental unit in Rosas / Roses · ★4.50 · 2 bedrooms · 3 beds · 1 bath,120045637,Rita,,Roses,42.24822,3.19683,Entire home/apt,36,1,6,2023-05-07,0.07,75,154,1,HUTG-01351091
17855326,Villa in Lloret de Mar · ★3.25 · 3 bedrooms · 6 beds · 2 baths,116201807,Marie,,Lloret de Mar,41.70648,2.86092,Entire home/apt,199,5,4,2023-06-23,0.07,35,63,1,HUTG-003888
17861333,Rental unit in Cadaqués · ★4.66 · 1 bedroom · 2 beds · 1 bath,80894636,Roger,,Cadaqués,42.2917,3.28093,Entire home/apt,180,1,212,2023-10-29,2.59,6,357,18,HUTG-026152
17864529,Bed and breakfast in Riumors · ★4.95 · 2 bedrooms · 3 beds · 1 private bath,33272715,Eduard,,Riumors,42.22642,3.04125,Private room,160,2,20,2023-08-15,0.25,4,365,3,HUTG-039347
17757968,Condo in Girona · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,11222339,Adrià,,Girona,41.97739028930664,2.819930076599121,Private room,47,3,203,2023-11-15,2.47,3,301,26,HUTG-025837
17869591,Rental unit in Castell-Platja d'Aro · ★4.0 · 1 bedroom · 2 beds · 1 bath,122326504,Actual,,Castell-Platja d'Aro,41.8192,3.06886,Entire home/apt,89,7,3,2022-04-30,0.05,123,155,0,HUTG-001599
17759776,Rental unit in Blanes · ★4.95 · 1 bedroom · 2 beds · 1 bath,116670788,Fèlix,,Blanes,41.6725,2.78896,Entire home/apt,80,1,232,2023-12-26,3.66,1,132,63,HUTB-026083
17871070,Rental unit in Lloret de Mar · ★4.67 · 2 bedrooms · 4 beds · 1 bath,122338166,Apartaments,,Lloret de Mar,41.69869,2.84131,Entire home/apt,232,2,12,2023-09-16,0.15,63,316,3,HUTB-025587
17995000,Rental unit in Platja d'Aro · ★4.42 · 3 bedrooms · 6 beds · 1.5 baths,26212438,Jordi,,Castell-Platja d'Aro,41.81492,3.06468,Entire home/apt,266,1,97,2023-09-24,1.19,2,175,20,
17760501,Townhouse in D'Aiguafreda · 3 bedrooms · 5 beds · 2.5 baths,66690256,"Gestió Immobiliària Begur, S.L",,Begur,41.96685,3.22789,Entire home/apt,280,4,1,2023-08-19,0.22,13,363,1,HUTG-010484
18000838,Guest suite in Beuda · ★4.90 · 2 bedrooms · 5 beds · 1 bath,123705552,Ignasi,,Beuda,42.24117,2.74738,Entire home/apt,100,2,121,2023-12-10,1.48,1,0,6,Exempt
18000975,Home in Garriguella · ★5.0 · 4 bedrooms · 8 beds · 4 baths,123720318,Dani,,Garriguella,42.34219,3.0652,Entire home/apt,180,3,4,2023-11-01,0.05,1,315,2,
18014212,Rental unit in L'Escala · ★4.53 · 2 bedrooms · 4 beds · 1.5 baths,23189709,Josep,,L'Escala,42.1435,3.11496,Entire home/apt,100,1,15,2023-12-17,0.19,33,352,9,HUTG-193410
17873166,Rental unit in Castell-Platja d'Aro · ★4.33 · Studio · 2 beds · 1 bath,122357671,Dolors,,Castell-Platja d'Aro,41.82709,3.07014,Entire home/apt,48,7,12,2020-08-30,0.15,1,0,0,HUTG-042015
17873979,Home in Serinyà · ★4.67 · 3 bedrooms · 4 beds · 3.5 baths,38521574,Nick,,Serinyà,42.16911,2.74247,Entire home/apt,250,21,6,2018-01-01,0.08,1,173,0,HUGT-026700
17764253,Rental unit in Girona · ★4.83 · 2 bedrooms · 3 beds · 1 bath,117763930,Bravissimo,,Girona,41.98467,2.82497,Entire home/apt,111,1,36,2023-07-21,0.44,76,234,7,HUTG-026309
17874090,Rental unit in Roses · ★4.93 · 1 bedroom · 2 beds · 1 bath,61528978,Julien,,Roses,42.26531,3.16351,Entire home/apt,81,2,68,2023-11-23,0.83,1,94,11,HUTG-026979
18016203,Townhouse in Puigcerdà · ★4.90 · 4 bedrooms · 5 beds · 2.5 baths,22752190,Klaus,,Puigcerdà,42.43962,1.93535,Entire home/apt,,6,21,2023-01-03,0.27,1,0,1,HUTG-041934
17764556,Rental unit in Girona · ★4.90 · 2 bedrooms · 4 beds · 1 bath,117763930,Bravissimo,,Girona,41.98467,2.82497,Entire home/apt,117,1,42,2023-03-07,0.51,76,264,1,HUTG-026304
17875929,Rental unit in Pau · ★4.87 · 1 bedroom · 3 beds · 1 bath,75068724,Jaume,,Pau,42.31772,3.11913,Entire home/apt,90,1,309,2023-12-10,3.78,1,0,42,HUTG-026000
17764953,Rental unit in Girona · ★4.88 · 2 bedrooms · 4 beds · 1 bath,117763930,Bravissimo,,Girona,41.98467,2.82497,Entire home/apt,117,1,34,2023-11-12,0.42,76,271,4,HUTG-026308
17876441,Rental unit in Tossa de Mar · ★4.83 · 3 bedrooms · 4 beds · 2 baths,122390268,Irina,,Tossa de Mar,41.71758,2.92926,Entire home/apt,111,3,109,2023-12-10,1.33,1,332,25,HUTG-029255
17765166,Rental unit in Girona · ★4.87 · 2 bedrooms · 4 beds · 1 bath,117763930,Bravissimo,,Girona,41.98467,2.82497,Entire home/apt,116,1,15,2023-11-12,0.18,76,305,4,HUTG-026306
17765255,Rental unit in Tossa de Mar · ★5.0 · 2 bedrooms · 3 beds · 1 bath,1298586,Kristjan & Ana,,Tossa de Mar,41.71825,2.92981,Entire home/apt,148,2,38,2023-11-04,0.48,96,363,11,HUTG-025996
18016839,Rental unit in Figueres · ★4.43 · 2 bedrooms · 1 bed · 1 shared bath,123877003,Imma,,Figueres,42.26511,2.9585,Private room,30,2,72,2023-11-21,0.88,5,177,19,
17770593,Chalet in Begur · ★4.80 · 4 bedrooms · 10 beds · 3 baths,100371108,Carles,,Begur,41.96002,3.20215,Entire home/apt,629,5,5,2019-07-06,0.06,4,347,0,HUTG-009193
18017866,Rental unit in Sant Antoni de Calonge · ★4.83 · 3 bedrooms · 4 beds · 2 baths,85686018,Carlota,,Calonge,41.85165,3.10732,Entire home/apt,130,7,12,2023-08-07,0.15,1,179,4,HUTG-026707
17879399,Home in Empuriabrava · ★4.82 · 2 bedrooms · 3 beds · 2 baths,121627511,Vista Roses Mar,,Castelló d'Empúries,42.24555,3.12971,Entire home/apt,1250,1,17,2023-05-17,0.26,1,7,5,HUTG-022116
17770941,Rental unit in L'Escala · ★4.33 · 2 bedrooms · 3 beds · 1 bath,95415596,Ceigrup,,L'Escala,42.12137,3.13875,Entire home/apt,114,1,6,2023-07-22,0.10,394,289,1,HUTG-025819
17770943,Rental unit in L'Escala · ★5.0 · 2 bedrooms · 3 beds · 1 bath,95415596,Ceigrup,,L'Escala,42.12575,3.12919,Entire home/apt,87,1,3,2023-08-11,0.04,394,266,1,HUTG-025818
17770948,Rental unit in L'Escala · ★4.17 · 1 bedroom · 3 beds · 1.5 baths,95415596,Ceigrup,,L'Escala,42.11691,3.13093,Entire home/apt,67,1,6,2022-08-18,0.11,394,210,0,HUTG-026592
17770949,Rental unit in L'Escala · 1 bedroom · 2 beds · 1 bath,95415596,Ceigrup,,L'Escala,42.12575,3.13507,Entire home/apt,67,1,2,2022-06-22,0.04,394,18,0,HUTG-008828
17770950,Rental unit in L'Escala · 1 bedroom · 3 beds · 1 bath,95415596,Ceigrup,,L'Escala,42.12729,3.13345,Entire home/apt,55,1,1,2019-07-28,0.02,394,148,0,HUTG-014066
18021482,Rental unit in Tossa de Mar · ★4.90 · 2 bedrooms · 3 beds · 2 baths,1298586,Kristjan & Ana,,Tossa de Mar,41.72084,2.93403,Entire home/apt,218,2,40,2023-11-01,0.50,96,0,20,HUTG-027598
17785758,Rental unit in Roses · ★4.67 · 2 bedrooms · 4 beds · 1 bath,121477331,Luc,,Roses,42.2625,3.15205,Entire home/apt,125,7,30,2023-09-09,0.37,1,317,6,HUTG-039972
17896831,Rental unit in Sant Feliu de Guíxols · ★4.78 · 2 bedrooms · 3 beds · 1 bath,1832418,Montse,,Sant Feliu de Guíxols,41.78264,3.02886,Entire home/apt,100,3,9,2023-09-19,0.11,1,361,4,HUTG-071735
17897601,Rental unit in Tossa de Mar · ★4.78 · 3 bedrooms · 6 beds · 2 baths,1298586,Kristjan & Ana,,Tossa de Mar,41.72599,2.92567,Entire home/apt,,1,9,2023-08-19,0.14,96,0,2,HUTG-026521
17897868,Rental unit in Pals · ★4.86 · 2 bedrooms · 4 beds · 1 bath,122622933,Rosa,,Pals,41.98274,3.20551,Entire home/apt,115,4,74,2023-10-28,0.91,1,158,13,HUTG-016136
17791685,Home in Tossa de Mar · ★4.83 · 3 bedrooms · 3 beds · 2 baths,1298586,Kristjan & Ana,,Tossa de Mar,41.7171,2.93331,Entire home/apt,276,2,35,2023-11-25,0.45,96,1,8,HUTG-006251
18022217,Rental unit in Palamós · ★4.88 · 2 bedrooms · 3 beds · 1 bath,123933297,Manoli,,Palamós,41.84723,3.12848,Entire home/apt,77,4,72,2023-10-11,0.91,1,309,18,HUTG-017957
17800831,Rental unit in Calonge · ★4.68 · 3 bedrooms · 5 beds · 1.5 baths,118314039,Olga,,Calonge,41.84852,3.11049,Entire home/apt,77,4,53,2023-08-11,0.65,1,115,7,HUTG-018878
18032059,Cottage in San Pere Pescador · ★5.0 · 3 bedrooms · 3 beds · 2 baths,124025777,Pere,,Sant Pere Pescador,42.1831,3.10559,Entire home/apt,184,7,12,2022-09-02,0.15,3,135,0,HUTG-023081
18037337,Home in Tamariu · ★4.64 · 4 bedrooms · 7 beds · 2 baths,25121856,Arnaud,,Palafrugell,41.92133,3.20059,Entire home/apt,260,2,75,2023-09-03,0.95,1,329,7,HUTG-036510
17901381,Rental unit in L'Escala · ★5.0 · 2 bedrooms · 3 beds · 1 bath,69674699,Cesc,,L'Escala,42.126319885253906,3.1329920291900635,Entire home/apt,350,1,9,2022-06-17,0.17,4,271,0,
17903360,Rental unit in Girona · ★4.88 · 1 bedroom · 1 bed · 1 bath,18240880,Sleep & Stay,,Girona,41.98535,2.8254,Entire home/apt,137,2,152,2023-12-06,1.88,41,0,31,HUTG-018808
17904651,Rental unit in Girona · ★4.84 · 1 bedroom · 2 beds · 1 bath,18240880,Sleep & Stay,,Girona,41.98541,2.82523,Entire home/apt,136,2,139,2023-10-01,1.72,41,0,17,HUTG-027088
17904959,Rental unit in Girona · ★4.87 · 4 bedrooms · 4 beds · 3 baths,18240880,Sleep & Stay,,Girona,41.98518,2.82353,Entire home/apt,213,2,127,2023-12-22,1.57,41,204,30,HUTG-025064
17912670,Villa in Lloret de Mar · ★4.53 · 4 bedrooms · 4 beds · 4.5 baths,13385083,Evgenii,,Lloret de Mar,41.71335,2.85467,Entire home/apt,350,3,17,2022-08-20,0.21,1,363,0,HUTG-023024
18280010,Rental unit in Lloret de Mar · ★4.67 · 2 bedrooms · 5 beds · 1 bath,112488448,Valent,,Lloret de Mar,41.71679,2.88294,Entire home/apt,118,7,12,2023-07-29,0.16,1,208,3,HUTG-004132
17913558,Cottage in Viladamat · ★4.88 · 3 bedrooms · 4 beds · 2 baths,102886173,Maria Marta,,Viladamat,42.12593,3.07213,Entire home/apt,236,2,56,2023-12-26,0.69,1,332,5,HUTG-025342
18037863,Home in Girona · ★4.94 · 3 bedrooms · 3 beds · 2 baths,124088871,Joan I Lourdes,,Sant Martí de Llémena,42.02291,2.68105,Entire home/apt,186,2,17,2023-09-25,0.21,1,295,1,
18280251,Rental unit in Platja d'Aro · ★5.0 · 3 bedrooms · 2 beds · 2.5 baths,126254267,Daniel,,Castell-Platja d'Aro,41.831348,3.0738,Entire home/apt,125,6,8,2022-09-03,0.10,1,354,0,
18048969,Rental unit in Begur · ★4.62 · 2 bedrooms · 4 beds · 2 baths,124204842,Elena,,Begur,41.958292442127515,3.2089492396965387,Entire home/apt,153,3,74,2023-09-08,0.91,1,338,9,HUTG-025638
18052591,Loft in Figueres · ★4.84 · Studio · 1 bed · 1.5 baths,124239322,Stephanie,,Figueres,42.26618,2.95977,Entire home/apt,64,1,115,2023-08-16,1.41,3,349,5,HG-002474
17914711,Townhouse in Calonge · ★4.82 · 4 bedrooms · 7 beds · 2 baths,122805978,Judit,,Calonge,41.839,3.09014,Entire home/apt,190,7,11,2023-08-26,0.16,1,365,2,HUTG-031229
17916253,Home in Begur · ★4.60 · 3 bedrooms · 5 beds · 3 baths,117908511,Marta,,Begur,41.955,3.22833,Entire home/apt,2500,1,5,2022-07-22,0.09,78,82,0,HUTG-022622
18286290,Guesthouse in Arbúcies · ★4.95 · 1 bedroom · 1 bed · 1 bath,28146505,Teresa,,Arbúcies,41.80727,2.4834,Entire home/apt,140,2,58,2023-09-03,0.71,3,330,3,HUTG-026187
17916601,Condo in Roses · ★4.69 · 1 bedroom · 2 beds · 1 bath,95081743,Rose-Marie,,Roses,42.24093,3.20827,Entire home/apt,99,2,93,2023-10-05,1.19,1,204,17,HUTG-042344
18287702,Rental unit in Llívia · ★4.73 · 4 bedrooms · 7 beds · 1 bath,126239965,Sofia,,Llívia,42.46384,1.98276,Entire home/apt,93,2,45,2023-12-27,0.58,1,334,7,HUTG-042620
17921424,Rental unit in Estartit · ★4.75 · 2 bedrooms · 3 beds · 1 bath,95415596,Ceigrup,,Torroella de Montgrí,42.05228,3.19741,Entire home/apt,83,1,4,2023-09-22,0.14,394,364,2,HUTG-025908
17921425,Rental unit in Estartit · ★4.29 · Studio · 1 bed · 1 bath,95415596,Ceigrup,,Torroella de Montgrí,42.05397,3.207,Entire home/apt,69,1,28,2023-11-06,0.55,394,352,13,HUTG-000499
17930866,Home in Begur · 5 bedrooms · 6 beds · 5.5 baths,117908511,Marta,,Begur,41.96251,3.20688,Entire home/apt,6964,1,0,,,78,120,0,HUTG-025884
17930987,Home in Begur · 4 bedrooms · 5 beds · 2.5 baths,117908511,Marta,,Begur,41.95939,3.20302,Entire home/apt,3428,1,2,2022-07-22,0.07,78,36,0,HUTG-003008
17931211,Home in Begur · 4 bedrooms · 5 beds · 4 baths,117908511,Marta,,Begur,41.95923,3.20854,Entire home/apt,3357,1,0,,,78,71,0,HUTG-025296
17931212,Home in Begur · 3 bedrooms · 3 beds · 3 baths,117908511,Marta,,Begur,41.94484,3.2011,Entire home/apt,1928,1,1,2023-09-01,0.25,78,153,1,HUTG-011963
17931342,Home in Begur · ★5.0 · 5 bedrooms · 9 beds · 5.5 baths,117908511,Marta,,Begur,41.93466,3.20457,Entire home/apt,5964,1,3,2022-07-15,0.04,78,293,0,HUTG-016261
17931589,Home in Begur · 4 bedrooms · 7 beds · 4 baths,117908511,Marta,,Begur,41.94579,3.21334,Entire home/apt,2857,1,2,2022-09-17,0.07,78,125,0,HUTG-004160
17931716,Home in Begur · 4 bedrooms · 7 beds · 3 baths,117908511,Marta,,Palafrugell,41.92545,3.19155,Entire home/apt,3500,1,1,2022-08-19,0.06,78,49,0,HUTG-010308
17949112,Home in Begur · 6 bedrooms · 8 beds · 5.5 baths,117908511,Marta,,Begur,41.9711,3.20616,Entire home/apt,5857,1,1,2023-09-11,0.27,78,98,1,HUTG-017811
18055973,Rental unit in Empuriabrava · ★4.80 · 2 bedrooms · 4 beds · 1 bath,124271361,Isabel,,Castelló d'Empúries,42.25017,3.12524,Entire home/apt,50,2,195,2023-11-04,2.39,2,72,28,HUTG-027741
18066441,Home in Girona · ★4.86 · 4 bedrooms · 8 beds · 2.5 baths,16334557,Anna,,Forallac,41.90971,3.10788,Entire home/apt,250,7,7,2023-08-19,0.09,1,363,1,
18070136,Rental unit in Llançà · ★4.88 · 1 bedroom · 3 beds · 1 bath,124244859,Maria Luisa,,Llançà,42.37022,3.16398,Entire home/apt,41,2,319,2023-11-30,3.90,1,89,49,HUTG-024796
18288016,Villa in Pals · ★4.92 · 3 bedrooms · 5 beds · 2 baths,126460429,Mark,,Pals,41.97451,3.17364,Entire home/apt,184,5,38,2023-10-06,0.49,1,205,7,
18072541,Home in Calonge · 3 bedrooms · 4 beds · 2 baths,31568249,Christine,,Calonge,41.85538,3.05556,Entire home/apt,157,7,2,2020-08-19,0.03,1,299,0,HUTG-048949
18075742,Rental unit in Sant Feliu de Guíxols · ★4.32 · 3 bedrooms · 5 beds · 2 baths,42872806,Anna,,Sant Feliu de Guíxols,41.79031,3.04332,Entire home/apt,75,3,74,2023-10-27,0.95,1,98,8,
17953685,Rental unit in L'Escala · ★4.78 · 2 bedrooms · 3 beds · 1 bath,116995684,William,,L'Escala,42.10806,3.17008,Entire home/apt,86,6,41,2023-10-08,0.52,1,311,10,HUTG-027643
17954722,Rental unit in Roses · ★4.33 · 2 bedrooms · 3 beds · 1 bath,107252451,Cristina - Interhome Group,,Roses,42.24249,3.20816,Entire home/apt,108,1,3,2023-08-26,0.04,169,140,2,HUTG-026916
17954840,Home in cadaques · ★3.88 · 2 bedrooms · 4 beds · 1 bath,113039023,Marina - Interhome Group,,Cadaqués,42.28404,3.27392,Entire home/apt,190,1,8,2023-08-26,0.12,71,324,1,HUTG-002526
17954849,Home in Caldes de Malavella · ★4.20 · 5 bedrooms · 8 beds · 2 baths,107255064,Sebastien - Interhome Group,,Caldes de Malavella,41.805722,2.849292,Entire home/apt,315,1,10,2023-08-12,0.15,121,122,1,HUTG-025958
17955274,Condo in Empuriabrava · ★4.0 · 1 bedroom · 1 bed · 1 bath,101311575,Soffy,,Castelló d'Empúries,42.25102,3.10081,Entire home/apt,50,2,8,2023-08-09,0.15,1,251,2,
